,content,url,source,catch_time
0,['美商务部取消全球三大芯片设计软件供应商对华出口限制，释放了什么信号？将对芯片产业带来哪些影响？'],['https://www.zhihu.com/question/1924042153266475493'],['知乎'],['2025-07-03 19-57']
1,['《纽约时报》评选出 21 世纪截止到目前的百佳电影，《寄生虫》排名第一，如何评价这个排行榜？'],['https://www.zhihu.com/question/1923030239551951171'],['知乎'],['2025-07-03 19-57']
2,['四川人为什么普遍很喜欢吃耗儿鱼？'],['https://www.zhihu.com/question/34149232'],['知乎'],['2025-07-03 19-57']
3,['青岛保时捷女销冠又成半年度销冠，上半年卖出近百台，她是怎么做到的？有哪些经验可以借鉴？'],['https://www.zhihu.com/question/1923693889258218732'],['知乎'],['2025-07-03 19-57']
4,['B 站原游戏合作部总经理因违法被捕，具体情况如何？'],['https://www.zhihu.com/question/1923809259424015660'],['知乎'],['2025-07-03 19-57']
5,['广州一模特被骗至缅甸非法拘禁，亲属称是合作过的老板邀请，目前情况如何？为何王星案后仍有人被骗？'],['https://www.zhihu.com/question/1924018926825726096'],['知乎'],['2025-07-03 19-57']
6,['利物浦前锋若塔因车祸离世，年仅 28 岁，他有哪些故事？你对他有哪些记忆？'],['https://www.zhihu.com/question/1924137182504912268'],['知乎'],['2025-07-03 19-57']
7,['越南同意对美国零关税，美将对第三国转口商品征 40% 关税，这对全球经济和转口贸易的利润会有何影响?'],['https://www.zhihu.com/question/1924009143766849319'],['知乎'],['2025-07-03 19-57']
8,['老版《还珠格格》老佛爷为什么也不喜欢规规矩矩懂事的紫薇？'],['https://www.zhihu.com/question/1907127042962612824'],['知乎'],['2025-07-03 19-57']
9,['天津一公司被指体罚员工让「狗爬」，有人被迫爬 50 多圈，涉事公司可能违反哪些法律？员工如何维权？'],['https://www.zhihu.com/question/1924040900461424945'],['知乎'],['2025-07-03 19-57']
10,['小品中笑话「把大象装冰箱总共分几步」的笑点在哪里？'],['https://www.zhihu.com/question/404231119'],['知乎'],['2025-07-03 19-57']
11,['已研发四年的网易单机游戏《万民长歌：三国》项目确定被解散，如何评价此事？'],['https://www.zhihu.com/question/1924095181294100538'],['知乎'],['2025-07-03 19-57']
12,['饲主上前摸近 250 斤鸵鸟被其一脚踢中，鸵鸟是一种什么性格的动物？被鸵鸟踢中有多严重？'],['https://www.zhihu.com/question/1923775550884905299'],['知乎'],['2025-07-03 19-57']
13,['烟台海面变「草原」了，浒苔爆发海上行船似「陆地行舟」，哪些因素导致浒苔爆发？对海洋生态有什么影响？'],['https://www.zhihu.com/question/1923688410796745595'],['知乎'],['2025-07-03 19-57']
14,['骑自行车半路上如何应对想跟你飙车的人？'],['https://www.zhihu.com/question/1923028784552084167'],['知乎'],['2025-07-03 19-57']
15,['如何看待浙江大学教授黄河清对于古埃及文物展品的质疑？'],['https://www.zhihu.com/question/1923387580768028102'],['知乎'],['2025-07-03 19-57']
16,['如何评价理想汽车 2025 年 6 月交付 36279 辆？'],['https://www.zhihu.com/question/1923430187682471980'],['知乎'],['2025-07-03 19-57']
17,['《平凡的世界》中当贺秀莲去世时，孙少安差不多 40 多岁了，你认为他会再婚吗？'],['https://www.zhihu.com/question/13901255967'],['知乎'],['2025-07-03 19-57']
18,['如何看待微软将裁员约 9000 人，是 2023 年裁员 1 万名以来的最大规模？将产生哪些影响?'],['https://www.zhihu.com/question/1924040323497190774'],['知乎'],['2025-07-03 19-57']
